#bin	chrom	chromStart	chromEnd	ix	type	frag	fragStart	fragEnd	strand
77	chr30	4778530	5052528	153	W	contig_39547	0	273998	+
623	chr30	5052660	5079862	155	W	contig_39548	0	27202	+
77	chr30	5079962	5190790	157	W	contig_39549	0	110828	+
624	chr30	5191102	5233076	159	W	contig_39550	0	41974	+
9	chr30	5234002	5317921	161	W	contig_39551	0	83919	+
625	chr30	5318079	5340971	163	W	contig_39552	0	22892	+
625	chr30	5341071	5345514	165	W	contig_39553	0	4443	+
78	chr30	5345773	5457249	167	W	contig_39554	0	111476	+
626	chr30	5457414	5459221	169	W	contig_39555	0	1807	+
626	chr30	5459557	5461205	171	W	contig_39556	0	1648	+
626	chr30	5461766	5463661	173	W	contig_39557	0	1895	+
626	chr30	5463967	5503284	175	W	contig_39558	0	39317	+
78	chr30	5503420	5789744	177	W	contig_39559	0	286324	+
629	chr30	5789883	5867864	179	W	contig_39560	0	77981	+
629	chr30	5867964	5883822	181	W	contig_39561	0	15858	+
78	chr30	5884256	5900675	183	W	contig_39562	0	16419	+
630	chr30	5900834	5986276	185	W	contig_39563	0	85442	+
78	chr30	5986665	6180955	187	W	contig_39564	0	194290	+
9	chr30	6181125	6320364	189	W	contig_39565	0	139239	+
633	chr30	6321255	6376311	191	W	contig_39566	0	55056	+
633	chr30	6376456	6378486	193	W	contig_39567	0	2030	+
79	chr30	6378586	6429787	195	W	contig_39568	0	51201	+
634	chr30	6429887	6487073	197	W	contig_39569	0	57186	+
634	chr30	6487653	6497630	199	W	contig_39570	0	9977	+
79	chr30	6497981	6554098	201	W	contig_39571	0	56117	+
635	chr30	6554456	6648829	203	W	contig_39572	0	94373	+
79	chr30	6648929	6697325	205	W	contig_39573	0	48396	+
636	chr30	6697541	6719232	207	W	contig_39574	0	21691	+
636	chr30	6719555	6763872	209	W	contig_39575	0	44317	+
636	chr30	6764030	6777004	211	W	contig_39576	0	12974	+
79	chr30	6777237	6862485	213	W	contig_39577	0	85248	+
637	chr30	6862813	6867579	215	W	contig_39578	0	4766	+
637	chr30	6868065	6888450	217	W	contig_39579	0	20385	+
637	chr30	6888653	6894170	219	W	contig_39580	0	5517	+
637	chr30	6894270	6914319	221	W	contig_39581	0	20049	+
79	chr30	6914570	7004540	223	W	contig_39582	0	89970	+
638	chr30	7004659	7020313	225	W	contig_39583	0	15654	+
638	chr30	7021018	7045036	227	W	contig_39584	0	24018	+
638	chr30	7045136	7049157	229	W	contig_39585	0	4021	+
638	chr30	7049472	7052944	231	W	contig_39586	0	3472	+
79	chr30	7053733	7143261	233	W	contig_39587	0	89528	+
639	chr30	7144722	7146837	235	W	contig_39588	0	2115	+
79	chr30	7148714	7232000	237	W	contig_39589	0	83286	+
640	chr30	7232195	7319047	239	W	contig_39590	0	86852	+
640	chr30	7319147	7332694	241	W	contig_39591	0	13547	+
9	chr30	7332794	7358869	243	W	contig_39592	0	26075	+
641	chr30	7359757	7365939	245	W	contig_39593	0	6182	+
641	chr30	7366039	7413338	247	W	contig_39594	0	47299	+
641	chr30	7414899	7427638	249	W	contig_39595	0	12739	+
641	chr30	7428291	7434346	251	W	contig_39596	0	6055	+
641	chr30	7435169	7451422	253	W	contig_39597	0	16253	+
641	chr30	7451862	7456962	255	W	contig_39598	0	5100	+
80	chr30	7457377	7479506	257	W	contig_39599	0	22129	+
80	chr30	7480903	7610834	259	W	contig_39600	0	129931	+
643	chr30	7611716	7615854	261	W	contig_39601	0	4138	+
643	chr30	7616520	7619951	263	W	contig_39602	0	3431	+
643	chr30	7620051	7623770	265	W	contig_39603	0	3719	+
643	chr30	7624327	7664772	267	W	contig_39604	0	40445	+
643	chr30	7666558	7679249	269	W	contig_39605	0	12691	+
643	chr30	7679349	7700877	271	W	contig_39606	0	21528	+
643	chr30	7700997	7705294	273	W	contig_39607	0	4297	+
80	chr30	7706199	7824752	275	W	contig_39608	0	118553	+
80	chr30	7825369	7882643	277	W	contig_39609	0	57274	+
645	chr30	7882756	7886235	279	W	contig_39610	0	3479	+
645	chr30	7886349	7888032	281	W	contig_39611	0	1683	+
645	chr30	7888173	7948045	283	W	contig_39612	0	59872	+
645	chr30	7948195	7981837	285	W	contig_39613	0	33642	+
645	chr30	7982162	7994635	287	W	contig_39614	0	12473	+
80	chr30	7994982	8013539	289	W	contig_39615	0	18557	+
646	chr30	8013880	8111976	291	W	contig_39616	0	98096	+
646	chr30	8112226	8118295	293	W	contig_39617	0	6069	+
80	chr30	8118395	8148162	295	W	contig_39618	0	29767	+
647	chr30	8148869	8177056	297	W	contig_39619	0	28187	+
1	chr30	8177210	8430780	299	W	contig_39620	0	253570	+
649	chr30	8430880	8441189	301	W	contig_39621	0	10309	+
649	chr30	8441289	8443152	303	W	contig_39622	0	1863	+
649	chr30	8443392	8446945	305	W	contig_39623	0	3553	+
81	chr30	8447916	8581375	307	W	contig_39624	0	133459	+
650	chr30	8581553	8600381	309	W	contig_39625	0	18828	+
650	chr30	8600481	8630302	311	W	contig_39626	0	29821	+
650	chr30	8630402	8647434	313	W	contig_39627	0	17032	+
81	chr30	8647618	8713131	315	W	contig_39628	0	65513	+
651	chr30	8713621	8716448	317	W	contig_39629	0	2827	+
651	chr30	8716610	8717676	319	W	contig_39630	0	1066	+
651	chr30	8718092	8720493	321	W	contig_39631	0	2401	+
651	chr30	8720751	8721798	323	W	contig_39632	0	1047	+
651	chr30	8721898	8772981	325	W	contig_39633	0	51083	+
81	chr30	8773233	8830603	327	W	contig_39634	0	57370	+
652	chr30	8830714	8857891	329	W	contig_39635	0	27177	+
652	chr30	8859301	8891582	331	W	contig_39636	0	32281	+
81	chr30	8891742	8925094	333	W	contig_39637	0	33352	+
653	chr30	8925336	8927430	335	W	contig_39638	0	2094	+
653	chr30	8927580	9003456	337	W	contig_39639	0	75876	+
653	chr30	9003568	9007593	339	W	contig_39640	0	4025	+
81	chr30	9007693	9077668	341	W	contig_39641	0	69975	+
654	chr30	9078184	9143649	343	W	contig_39642	0	65465	+
81	chr30	9143757	9229045	345	W	contig_39643	0	85288	+
655	chr30	9229741	9246135	347	W	contig_39644	0	16394	+
81	chr30	9246570	9330406	349	W	contig_39645	0	83836	+
656	chr30	9330848	9350095	351	W	contig_39646	0	19247	+
656	chr30	9350195	9432224	353	W	contig_39647	0	82029	+
10	chr30	9433224	9441397	355	W	contig_33443	0	8173	+
657	chr30	9441634	9490640	357	W	contig_33444	0	49006	+
657	chr30	9490740	9497483	359	W	contig_33445	0	6743	+
657	chr30	9497857	9515258	361	W	contig_33446	0	17401	+
657	chr30	9515583	9565751	363	W	contig_33447	0	50168	+
82	chr30	9565947	9593879	365	W	contig_33448	0	27932	+
658	chr30	9594519	9606516	367	W	contig_33449	0	11997	+
658	chr30	9606925	9657304	369	W	contig_33450	0	50379	+
82	chr30	9657506	9771938	371	W	contig_33451	0	114432	+
659	chr30	9772172	9790020	373	W	contig_33452	0	17848	+
82	chr30	9796134	9996467	375	W	contig_33453	0	200333	+
661	chr30	9996846	9998260	377	W	contig_33454	0	1414	+
661	chr30	9998373	10084502	379	W	contig_33455	0	86129	+
82	chr30	10084970	10216814	381	W	contig_33456	0	131844	+
82	chr30	10216914	10229002	383	W	contig_33457	0	12088	+
663	chr30	10229169	10242993	385	W	contig_33458	0	13824	+
663	chr30	10243684	10244480	387	W	contig_33459	0	796	+
663	chr30	10245554	10246984	389	W	contig_33460	0	1430	+
663	chr30	10248622	10250801	391	W	contig_33461	0	2179	+
10	chr30	10251393	10663985	393	W	contig_33462	0	412592	+
666	chr30	10664461	10669768	395	W	contig_33463	0	5307	+
666	chr30	10669963	10698755	397	W	contig_33464	0	28792	+
83	chr30	10699772	10879247	399	W	contig_33465	0	179475	+
668	chr30	10880321	10890833	401	W	contig_33466	0	10512	+
668	chr30	10891261	10920307	403	W	contig_33467	0	29046	+
83	chr30	10920910	11012282	405	W	contig_33468	0	91372	+
669	chr30	11012507	11024076	407	W	contig_33469	0	11569	+
669	chr30	11024228	11030618	409	W	contig_33470	0	6390	+
83	chr30	11030916	11158693	411	W	contig_33471	0	127777	+
670	chr30	11158861	11162414	413	W	contig_33472	0	3553	+
83	chr30	11162530	11343268	415	W	contig_33473	0	180738	+
83	chr30	11343425	11477551	417	W	contig_33474	0	134126	+
672	chr30	11477989	11479967	419	W	contig_33475	0	1978	+
10	chr30	11480067	11617345	421	W	contig_33476	0	137278	+
673	chr30	11618220	11621749	423	W	contig_33477	0	3529	+
673	chr30	11624755	11661746	425	W	contig_33478	0	36991	+
84	chr30	11661846	11670078	427	W	contig_33479	0	8232	+
674	chr30	11670553	11730008	429	W	contig_33480	0	59455	+
674	chr30	11730624	11763652	431	W	contig_33481	0	33028	+
674	chr30	11764163	11790107	433	W	contig_33482	0	25944	+
84	chr30	11790263	11985718	435	W	contig_33483	0	195455	+
84	chr30	11985818	12070202	437	W	contig_33484	0	84384	+
677	chr30	12070304	12073914	439	W	contig_33485	0	3610	+
84	chr30	12074023	12192747	441	W	contig_33486	0	118724	+
678	chr30	12192847	12195252	443	W	contig_33487	0	2405	+
678	chr30	12195352	12292192	445	W	contig_33488	0	96840	+
84	chr30	12292781	12331679	447	W	contig_33489	0	38898	+
679	chr30	12332423	12428073	449	W	contig_33490	0	95650	+
84	chr30	12428460	12453648	451	W	contig_33491	0	25188	+
680	chr30	12453748	12503052	453	W	contig_33492	0	49304	+
680	chr30	12503152	12532323	455	W	contig_33493	0	29171	+
10	chr30	12533135	12662090	457	W	contig_33494	0	128955	+
681	chr30	12662291	12695253	459	W	contig_33495	0	32962	+
85	chr30	12695863	12760003	461	W	contig_33496	0	64140	+
682	chr30	12760571	12761557	463	W	contig_33497	0	986	+
682	chr30	12761949	12797582	465	W	contig_33498	0	35633	+
682	chr30	12797772	12800833	467	W	contig_33499	0	3061	+
85	chr30	12801176	12989084	469	W	contig_33500	0	187908	+
684	chr30	12989271	13060402	471	W	contig_33501	0	71131	+
85	chr30	13060996	13389374	473	W	contig_33502	0	328378	+
687	chr30	13389604	13436635	475	W	contig_33503	0	47031	+
687	chr30	13436898	13441011	477	W	contig_33504	0	4113	+
687	chr30	13441588	13491308	479	W	contig_33505	0	49720	+
85	chr30	13491408	13508888	481	W	contig_33506	0	17480	+
688	chr30	13509112	13540886	483	W	contig_33507	0	31774	+
688	chr30	13541347	13601200	485	W	contig_33508	0	59853	+
10	chr30	13601409	13817381	487	W	contig_33509	0	215972	+
690	chr30	13817654	13840566	489	W	contig_33510	0	22912	+
86	chr30	13840666	13902271	491	W	contig_33511	0	61605	+
86	chr30	13903167	14162181	493	W	contig_33512	0	259014	+
693	chr30	14162281	14179484	495	W	contig_33513	0	17203	+
693	chr30	14179584	14217361	497	W	contig_33514	0	37777	+
86	chr30	14217541	14339287	499	W	contig_33515	0	121746	+
86	chr30	14339526	14451086	501	W	contig_33516	0	111560	+
695	chr30	14451223	14541019	503	W	contig_33517	0	89796	+
86	chr30	14541216	14594282	505	W	contig_33518	0	53066	+
10	chr30	14594382	14720760	507	W	contig_33519	0	126378	+
87	chr30	14721496	15109838	509	W	contig_33520	0	388342	+
700	chr30	15109955	15147320	511	W	contig_33521	0	37365	+
700	chr30	15147477	15182401	513	W	contig_33522	0	34924	+
87	chr30	15182501	15209899	515	W	contig_33523	0	27398	+
701	chr30	15209999	15252458	517	W	contig_33524	0	42459	+
701	chr30	15252558	15324205	519	W	contig_33525	0	71647	+
87	chr30	15324634	15476891	521	W	contig_33526	0	152257	+
703	chr30	15477099	15481643	523	W	contig_33527	0	4544	+
10	chr30	15481743	15839554	525	W	contig_33528	0	357811	+
88	chr30	15839654	15862684	527	W	contig_33529	0	23030	+
706	chr30	15862784	15968637	529	W	contig_33530	0	105853	+
706	chr30	15968737	15982704	531	W	contig_33531	0	13967	+
88	chr30	15982828	16051596	533	W	contig_33532	0	68768	+
707	chr30	16051696	16058645	535	W	contig_33533	0	6949	+
707	chr30	16058818	16109613	537	W	contig_33534	0	50795	+
88	chr30	16109958	16389981	539	W	contig_33535	0	280023	+
710	chr30	16390085	16402159	541	W	contig_33536	0	12074	+
710	chr30	16402386	16454685	543	W	contig_33537	0	52299	+
88	chr30	16454888	16524857	545	W	contig_33538	0	69969	+
711	chr30	16525230	16540630	547	W	contig_33539	0	15400	+
711	chr30	16540730	16541698	549	W	contig_33540	0	968	+
711	chr30	16541823	16557241	551	W	contig_33541	0	15418	+
711	chr30	16557341	16568398	553	W	contig_33542	0	11057	+
88	chr30	16568939	16663805	555	W	contig_33543	0	94866	+
1	chr30	16664639	16820995	557	W	contig_33544	0	156356	+
713	chr30	16821655	16896566	559	W	contig_33545	0	74911	+
713	chr30	16896666	16899912	561	W	contig_33546	0	3246	+
89	chr30	16900064	17363441	563	W	contig_33547	0	463377	+
717	chr30	17363595	17394149	565	W	contig_33548	0	30554	+
717	chr30	17394249	17407792	567	W	contig_33549	0	13543	+
89	chr30	17408202	17439387	569	W	contig_33550	0	31185	+
718	chr30	17439487	17528999	571	W	contig_33551	0	89512	+
89	chr30	17529099	17650221	573	W	contig_33552	0	121122	+
11	chr30	17650321	17909394	575	W	contig_33553	0	259073	+
90	chr30	17910241	18060787	577	W	contig_33554	0	150546	+
90	chr30	18062016	18177876	579	W	contig_33555	0	115860	+
723	chr30	18177976	18183143	581	W	contig_33556	0	5167	+
90	chr30	18183361	18312989	583	W	contig_33557	0	129628	+
90	chr30	18313707	18419018	585	W	contig_33558	0	105311	+
90	chr30	18419226	18569947	587	W	contig_33559	0	150721	+
90	chr30	18570047	18646959	589	W	contig_33560	0	76912	+
727	chr30	18647494	18651110	591	W	contig_33561	0	3616	+
727	chr30	18651502	18692691	593	W	contig_33562	0	41189	+
90	chr30	18692791	18824127	595	W	contig_33563	0	131336	+
11	chr30	18824227	18897983	597	W	contig_33564	0	73756	+
729	chr30	18898286	18918422	599	W	contig_33565	0	20136	+
91	chr30	18918659	19005621	601	W	contig_33566	0	86962	+
91	chr30	19005721	19259367	603	W	contig_33567	0	253646	+
91	chr30	19259467	19446729	605	W	contig_33568	0	187262	+
733	chr30	19446829	19467024	607	W	contig_33569	0	20195	+
733	chr30	19467248	19518948	609	W	contig_33570	0	51700	+
91	chr30	19519726	19601391	611	W	contig_33571	0	81665	+
734	chr30	19601709	19636042	613	W	contig_33572	0	34333	+
91	chr30	19636216	19761481	615	W	contig_33573	0	125265	+
91	chr30	19762177	19892852	617	W	contig_33574	0	130675	+
11	chr30	19892952	19945655	619	W	contig_33575	0	52703	+
737	chr30	19946011	19972689	621	W	contig_33576	0	26678	+
92	chr30	19972789	20206509	623	W	contig_33577	0	233720	+
739	chr30	20207053	20218177	625	W	contig_33578	0	11124	+
92	chr30	20218857	20418096	627	W	contig_33579	0	199239	+
92	chr30	20418196	20612941	629	W	contig_33580	0	194745	+
742	chr30	20613094	20621466	631	W	contig_33581	0	8372	+
742	chr30	20621830	20640344	633	W	contig_33582	0	18514	+
92	chr30	20640453	20754470	635	W	contig_33583	0	114017	+
92	chr30	20754570	20927859	637	W	contig_33584	0	173289	+
744	chr30	20927959	20938981	639	W	contig_33585	0	11022	+
744	chr30	20939081	20941843	641	W	contig_33586	0	2762	+
11	chr30	20941943	20984672	643	W	contig_33587	0	42729	+
745	chr30	20984772	20987902	645	W	contig_33588	0	3130	+
93	chr30	20988052	21190129	647	W	contig_33589	0	202077	+
746	chr30	21190229	21209136	649	W	contig_33590	0	18907	+
93	chr30	21210770	21279131	651	W	contig_33591	0	68361	+
747	chr30	21279231	21282970	653	W	contig_33592	0	3739	+
747	chr30	21283551	21285558	655	W	contig_33593	0	2007	+
747	chr30	21286151	21291271	657	W	contig_33594	0	5120	+
747	chr30	21291466	21316743	659	W	contig_33595	0	25277	+
93	chr30	21316843	21599534	661	W	contig_33596	0	282691	+
93	chr30	21599792	21638977	663	W	contig_33597	0	39185	+
750	chr30	21639193	21657767	665	W	contig_33598	0	18574	+
750	chr30	21658002	21756769	667	W	contig_33599	0	98767	+
93	chr30	21756869	21817534	669	W	contig_33600	0	60665	+
751	chr30	21818426	21819872	671	W	contig_33601	0	1446	+
751	chr30	21820329	21842349	673	W	contig_33602	0	22020	+
751	chr30	21842674	21853581	675	W	contig_33603	0	10907	+
11	chr30	21853681	22093495	677	W	contig_33604	0	239814	+
94	chr30	22093595	22168527	679	W	contig_33605	0	74932	+
94	chr30	22168744	22481629	681	W	contig_33606	0	312885	+
756	chr30	22482387	22517482	683	W	contig_33607	0	35095	+
756	chr30	22517669	22534727	685	W	contig_33608	0	17058	+
756	chr30	22534827	22542217	687	W	contig_33609	0	7390	+
94	chr30	22543099	22692335	689	W	contig_33610	0	149236	+
94	chr30	22693210	22917845	691	W	contig_33611	0	224635	+
94	chr30	22917945	23064658	693	W	contig_33612	0	146713	+
11	chr30	23064758	23153223	695	W	contig_33613	0	88465	+
761	chr30	23153323	23183070	697	W	contig_33614	0	29747	+
95	chr30	23183876	23235273	699	W	contig_33615	0	51397	+
762	chr30	23235408	23265010	701	W	contig_33616	0	29602	+
95	chr30	23265110	23413578	703	W	contig_33617	0	148468	+
95	chr30	23413678	23500097	705	W	contig_33618	0	86419	+
764	chr30	23500238	23588082	707	W	contig_33619	0	87844	+
95	chr30	23588183	23680099	709	W	contig_33620	0	91916	+
765	chr30	23680757	23714262	711	W	contig_33621	0	33505	+
765	chr30	23714382	23717551	713	W	contig_33622	0	3169	+
95	chr30	23718201	23832084	715	W	contig_33623	0	113883	+
95	chr30	23832184	23953769	717	W	contig_33624	0	121585	+
95	chr30	23954060	24107425	719	W	contig_33625	0	153365	+
11	chr30	24107935	24310971	721	W	contig_33626	0	203036	+
96	chr30	24311071	24469922	723	W	contig_33627	0	158851	+
96	chr30	24470046	24558979	725	W	contig_33628	0	88933	+
772	chr30	24559226	24561063	727	W	contig_33629	0	1837	+
772	chr30	24561178	24619304	729	W	contig_33630	0	58126	+
96	chr30	24619404	24789385	731	W	contig_33631	0	169981	+
96	chr30	24789574	25003043	733	W	contig_33632	0	213469	+
96	chr30	25003143	25097231	735	W	contig_33633	0	94088	+
776	chr30	25098782	25145258	737	W	contig_33634	0	46476	+
1	chr30	25145358	25341954	739	W	contig_33635	0	196596	+
97	chr30	25342084	25446487	741	W	contig_33636	0	104403	+
779	chr30	25447087	25538554	743	W	contig_33637	0	91467	+
97	chr30	25539194	25657049	745	W	contig_33638	0	117855	+
780	chr30	25657160	25660589	747	W	contig_33639	0	3429	+
97	chr30	25660689	25692767	749	W	contig_33640	0	32078	+
781	chr30	25692879	25700219	751	W	contig_33641	0	7340	+
781	chr30	25700319	25701830	753	W	contig_33642	0	1511	+
781	chr30	25702239	25704195	755	W	contig_33643	0	1956	+
781	chr30	25704378	25752724	757	W	contig_33644	0	48346	+
97	chr30	25753802	25828950	759	W	contig_33645	0	75148	+
782	chr30	25829159	25945846	761	W	contig_33646	0	116687	+
97	chr30	25945946	26018806	763	W	contig_33647	0	72860	+
783	chr30	26019193	26024330	765	W	contig_33648	0	5137	+
97	chr30	26024430	26094468	767	W	contig_33649	0	70038	+
12	chr30	26094591	26263528	769	W	contig_33650	0	168937	+
98	chr30	26263708	26371035	771	W	contig_33651	0	107327	+
98	chr30	26371215	26719270	773	W	contig_33652	0	348055	+
98	chr30	26719370	26786149	775	W	contig_33653	0	66779	+
789	chr30	26786249	26798069	777	W	contig_33654	0	11820	+
98	chr30	26798169	27006634	779	W	contig_33655	0	208465	+
791	chr30	27006822	27061456	781	W	contig_33656	0	54634	+
791	chr30	27061556	27090284	783	W	contig_33657	0	28728	+
791	chr30	27090417	27112677	785	W	contig_33658	0	22260	+
98	chr30	27112873	27155837	787	W	contig_33659	0	42964	+
792	chr30	27156091	27159772	789	W	contig_33660	0	3681	+
792	chr30	27161499	27166466	791	W	contig_33661	0	4967	+
12	chr30	27166583	27266647	793	W	contig_33662	0	100064	+
793	chr30	27266781	27269492	795	W	contig_33663	0	2711	+
793	chr30	27269600	27303685	797	W	contig_33664	0	34085	+
793	chr30	27303878	27307624	799	W	contig_33665	0	3746	+
793	chr30	27307809	27313543	801	W	contig_33666	0	5734	+
99	chr30	27316303	27447257	803	W	contig_33667	0	130954	+
99	chr30	27449300	27555959	805	W	contig_33668	0	106659	+
795	chr30	27556059	27566109	807	W	contig_33669	0	10050	+
795	chr30	27566256	27572380	809	W	contig_33670	0	6124	+
795	chr30	27572565	27611148	811	W	contig_33671	0	38583	+
795	chr30	27611649	27653679	813	W	contig_33672	0	42030	+
99	chr30	27653779	27708365	815	W	contig_33673	0	54586	+
796	chr30	27708467	27710049	817	W	contig_33674	0	1582	+
796	chr30	27710820	27712398	819	W	contig_33675	0	1578	+
796	chr30	27712925	27715038	821	W	contig_33676	0	2113	+
796	chr30	27715336	27718579	823	W	contig_33677	0	3243	+
796	chr30	27719558	27733492	825	W	contig_33678	0	13934	+
796	chr30	27734212	27738619	827	W	contig_33679	0	4407	+
99	chr30	27738744	27815876	829	W	contig_33680	0	77132	+
797	chr30	27815976	27884844	831	W	contig_33681	0	68868	+
797	chr30	27885636	27892052	833	W	contig_33682	0	6416	+
99	chr30	27893040	27919927	835	W	contig_33683	0	26887	+
798	chr30	27920144	27921901	837	W	contig_33684	0	1757	+
798	chr30	27922518	28001948	839	W	contig_33685	0	79430	+
798	chr30	28002048	28005475	841	W	contig_33686	0	3427	+
798	chr30	28006165	28022477	843	W	contig_33687	0	16312	+
798	chr30	28022884	28026975	845	W	contig_33688	0	4091	+
798	chr30	28027081	28028339	847	W	contig_33689	0	1258	+
798	chr30	28028509	28039358	849	W	contig_33690	0	10849	+
99	chr30	28039458	28065712	851	W	contig_33691	0	26254	+
799	chr30	28068014	28079921	853	W	contig_33692	0	11907	+
799	chr30	28083173	28129461	855	W	contig_33693	0	46288	+
799	chr30	28129659	28139605	857	W	contig_33694	0	9946	+
799	chr30	28140242	28144042	859	W	contig_33695	0	3800	+
799	chr30	28144293	28160628	861	W	contig_33696	0	16335	+
799	chr30	28160993	28169110	863	W	contig_33697	0	8117	+
799	chr30	28170497	28172180	865	W	contig_33698	0	1683	+
99	chr30	28172663	28182479	867	W	contig_33699	0	9816	+
800	chr30	28183466	28185700	869	W	contig_33700	0	2234	+
800	chr30	28185840	28211406	871	W	contig_33701	0	25566	+
800	chr30	28212337	28265335	873	W	contig_33702	0	52998	+
800	chr30	28267298	28294593	875	W	contig_33703	0	27295	+
12	chr30	28296890	28378705	877	W	contig_33704	0	81815	+
801	chr30	28379350	28419522	879	W	contig_33705	0	40172	+
801	chr30	28419851	28421245	881	W	contig_33706	0	1394	+
801	chr30	28421663	28425472	883	W	contig_33707	0	3809	+
801	chr30	28425572	28427683	885	W	contig_33708	0	2111	+
801	chr30	28427829	28440590	887	W	contig_33709	0	12761	+
100	chr30	28440690	28505714	889	W	contig_33710	0	65024	+
802	chr30	28505814	28545299	891	W	contig_33711	0	39485	+
802	chr30	28546474	28557019	893	W	contig_33712	0	10545	+
802	chr30	28557119	28565779	895	W	contig_33713	0	8660	+
100	chr30	28566076	28607252	897	W	contig_33714	0	41176	+
803	chr30	28608013	28657086	899	W	contig_33715	0	49073	+
803	chr30	28659077	28695276	901	W	contig_33716	0	36199	+
803	chr30	28697294	28700370	903	W	contig_33717	0	3076	+
100	chr30	28700807	28731758	905	W	contig_33718	0	30951	+
804	chr30	28732263	28733881	907	W	contig_33719	0	1618	+
804	chr30	28733981	28803912	909	W	contig_33720	0	69931	+
100	chr30	28804377	28859141	911	W	contig_33721	0	54764	+
805	chr30	28859421	28881066	913	W	contig_33722	0	21645	+
805	chr30	28881166	28908425	915	W	contig_33723	0	27259	+
805	chr30	28908525	28930505	917	W	contig_33724	0	21980	+
805	chr30	28930638	28935336	919	W	contig_33725	0	4698	+
805	chr30	28936779	28953912	921	W	contig_33726	0	17133	+
100	chr30	28954664	28982148	923	W	contig_33727	0	27484	+
806	chr30	28982649	29031952	925	W	contig_33728	0	49303	+
806	chr30	29032052	29035736	927	W	contig_33729	0	3684	+
806	chr30	29039162	29050044	929	W	contig_33730	0	10882	+
806	chr30	29050531	29064425	931	W	contig_33731	0	13894	+
806	chr30	29064596	29070064	933	W	contig_33732	0	5468	+
100	chr30	29070350	29127031	935	W	contig_33733	0	56681	+
807	chr30	29127131	29143990	937	W	contig_33734	0	16859	+
807	chr30	29144307	29167357	939	W	contig_33735	0	23050	+
807	chr30	29167559	29207838	941	W	contig_33736	0	40279	+
807	chr30	29208298	29212290	943	W	contig_33737	0	3992	+
807	chr30	29212721	29216761	945	W	contig_33738	0	4040	+
100	chr30	29216969	29238527	947	W	contig_33739	0	21558	+
12	chr30	29238627	29396602	949	W	contig_33740	0	157975	+
809	chr30	29396702	29423334	951	W	contig_33741	0	26632	+
809	chr30	29423434	29424243	953	W	contig_33742	0	809	+
809	chr30	29425837	29427238	955	W	contig_33743	0	1401	+
809	chr30	29429298	29459605	957	W	contig_33744	0	30307	+
809	chr30	29461188	29464351	959	W	contig_33745	0	3163	+
101	chr30	29464451	29611166	961	W	contig_33746	0	146715	+
810	chr30	29612711	29614441	963	W	contig_33747	0	1730	+
101	chr30	29615278	29666591	965	W	contig_33748	0	51313	+
811	chr30	29666871	29699531	967	W	contig_33749	0	32660	+
811	chr30	29700021	29718896	969	W	contig_33750	0	18875	+
101	chr30	29719127	29787147	971	W	contig_33751	0	68020	+
812	chr30	29787822	29792715	973	W	contig_33752	0	4893	+
812	chr30	29792815	29806659	975	W	contig_33753	0	13844	+
812	chr30	29807803	29825508	977	W	contig_33754	0	17705	+
812	chr30	29828009	29829409	979	W	contig_33755	0	1400	+
812	chr30	29829509	29859567	981	W	contig_33756	0	30058	+
812	chr30	29859787	29861652	983	W	contig_33757	0	1865	+
101	chr30	29861774	29909451	985	W	contig_33758	0	47677	+
813	chr30	29909560	29911329	987	W	contig_33759	0	1769	+
101	chr30	29912521	30059959	989	W	contig_33760	0	147438	+
814	chr30	30060902	30062385	991	W	contig_33761	0	1483	+
585	chr31	0	92069	1	W	contig_39295	0	92069	+
585	chr31	92654	120443	3	W	contig_39296	0	27789	+
585	chr31	120572	122134	5	W	contig_39297	0	1562	+
73	chr31	122346	134998	7	W	contig_39298	0	12652	+
586	chr31	135268	178056	9	W	contig_39299	0	42788	+
586	chr31	178164	197844	11	W	contig_39300	0	19680	+
586	chr31	198011	201159	13	W	contig_39301	0	3148	+
586	chr31	201717	205983	15	W	contig_39302	0	4266	+
586	chr31	206732	261645	17	W	contig_39303	0	54913	+
73	chr31	261867	270914	19	W	contig_39304	0	9047	+
587	chr31	271166	324281	21	W	contig_39305	0	53115	+
73	chr31	324381	485231	23	W	contig_39306	0	160850	+
73	chr31	485972	606751	25	W	contig_39307	0	120779	+
589	chr31	606851	612139	27	W	contig_39308	0	5288	+
73	chr31	612966	679399	29	W	contig_39309	0	66433	+
590	chr31	679857	784258	31	W	contig_39310	0	104401	+
73	chr31	784358	793130	33	W	contig_39311	0	8772	+
591	chr31	793429	796001	35	W	contig_39312	0	2572	+
591	chr31	797193	829491	37	W	contig_39313	0	32298	+
591	chr31	830427	833209	39	W	contig_39314	0	2782	+
591	chr31	833349	835873	41	W	contig_39315	0	2524	+
73	chr31	836361	926306	43	W	contig_39316	0	89945	+
9	chr31	927642	1048599	45	W	contig_39317	0	120957	+
593	chr31	1049673	1089530	47	W	contig_39318	0	39857	+
593	chr31	1090149	1107815	49	W	contig_39319	0	17666	+
593	chr31	1108592	1119765	51	W	contig_39320	0	11173	+
593	chr31	1120601	1170468	53	W	contig_39321	0	49867	+
74	chr31	1170776	1313003	55	W	contig_39322	0	142227	+
74	chr31	1314769	1474328	57	W	contig_39323	0	159559	+
596	chr31	1474538	1475482	59	W	contig_39324	0	944	+
74	chr31	1475805	1605419	61	W	contig_39325	0	129614	+
